X,Y,Signal Strength,Signal Quality,Network
67.05765347,24.94332875,29.75,Great,Jazz
67.0525226,24.94712292,26.8,Good,Telenor
67.05474211,24.94804401,31,Great,Jazz
67.05418658,24.94828733,30.33333333,Great,Jazz
67.05499233,24.94768028,29.38461538,Great,Jazz
67.07643124,24.83820723,11.11111111,Bad,Telenor
67.07647054,24.83897148,13.6,Bad,Telenor
67.05511129,24.80197676,12.08333333,Bad,Telenor
67.07649726,24.8393208,24.42857143,Good,Jazz
67.05946611,24.81045994,12.75,Bad,Jazz
67.07438929,24.83491789,23.38461538,Good,Telenor
67.0466175,24.79397553,19.41666667,Moderate,Jazz
67.05335319,24.79818975,31,Great,Telenor
67.04732788,24.79468875,28.73684211,Great,Jazz
67.06418408,24.81146902,14.3,Bad,Jazz
67.05201066,24.79621242,30.09090909,Great,Telenor
67.06775329,24.81539708,25,Good,Telenor
67.04925523,24.79673336,30,Great,Jazz
67.04946005,24.7941031,13.84615385,Bad,Jazz
67.07361313,24.83532219,22.4,Good,Jazz
67.06276867,24.82404497,14.6,Bad,Telenor
67.05647569,24.78692616,20.46153846,Moderate,Telenor
67.05275804,24.79251435,24.55555556,Good,Jazz
67.06116341,24.80627987,21.09090909,Good,Telenor
67.06316962,24.79485915,31,Great,Jazz
67.03904342,24.79890302,26,Good,Telenor
67.05556582,24.79531381,24.2,Good,Telenor
67.07593204,24.80608924,22,Good,Telenor
67.07914465,24.8198537,25.5,Good,Telenor
67.05320721,24.78756124,25.30612245,Good,Telenor
67.08108437,24.81144395,17.6,Moderate,Telenor
67.0555462,24.7952934,26.71428571,Good,Telenor
67.04956174,24.78640042,30.66666667,Great,Jazz
67.07289012,24.8356928,15.5,Moderate,Jazz
67.07137527,24.83582127,25.16666667,Good,Telenor
67.04921971,24.83160008,30.21052632,Great,Telenor
67.06515503,24.78073959,25.94444444,Good,Jazz
67.05628044,24.80527453,29.83333333,Great,Telenor
67.05274034,24.82562008,24.5,Good,Telenor
67.05833095,24.80487631,24.90322581,Good,Telenor
67.05882707,24.78123758,21.83333333,Good,Jazz
67.06457492,24.80474308,13.19230769,Bad,Jazz
67.06111832,24.81653886,30.6,Great,Jazz
67.05484483,24.78433345,31,Great,Telenor
67.05960998,24.77940067,21,Good,Jazz
67.05519752,24.77828271,23.75,Good,Jazz
67.06199046,24.80316719,23,Good,Jazz
67.0719449,24.83643537,24.86363636,Good,Jazz
67.06321801,24.78740269,26.7,Good,Jazz
67.06398187,24.80809704,30.26666667,Great,Jazz
67.05700276,24.78081195,31,Great,Jazz
67.07708947,24.80781905,25.75,Good,Jazz
67.0569126,24.80712774,15,Moderate,Telenor
67.05543914,24.8017828,8,No Coverage,Telenor
67.06757645,24.80786989,24,Good,Jazz
67.05149199,24.79200792,31,Great,Jazz
67.05169406,24.80255257,31,Great,Jazz
67.04546292,24.79204844,12.4,Bad,Telenor
67.06257069,24.77802205,23.5,Good,Jazz
67.06929833,24.80995774,16.5,Moderate,Telenor
67.08164601,24.84659403,31,Great,Jazz
67.07413135,24.87227383,20.25,Moderate,Jazz
67.08702272,24.84715486,30.82352941,Great,Jazz
67.05466728,24.85556168,30.88888889,Great,Jazz
67.13817046,24.82217656,30.33333333,Great,Jazz
67.13639048,24.81943508,31,Great,Jazz
67.13638484,24.81946241,31,Great,Jazz
67.13964006,24.82219266,26.2,Good,Jazz
67.140462,24.82139757,31,Great,Jazz
67.13518222,24.82148,22.42857143,Good,Jazz
67.13689447,24.82064321,31,Great,Jazz
67.13620052,24.82051397,11,Bad,Jazz
67.13893736,24.81860578,28.33333333,Great,Jazz
67.14157777,24.8203958,30.33333333,Great,Jazz
67.14206733,24.81970349,31,Great,Jazz
67.14081259,24.82018917,30.375,Great,Jazz
67.13898442,24.81976509,31,Great,Jazz
67.14103051,24.82266024,31,Great,Jazz
67.14133288,24.82158362,16,Moderate,Jazz
67.1338182,24.82272775,29,Great,Jazz
67.13361209,24.8241604,28.27272727,Great,Telenor
67.13384038,24.82318218,30.14285714,Great,Telenor
67.13470093,24.82324509,24,Good,Telenor
67.13765233,24.82310931,24.5,Good,Telenor
67.13612458,24.82363511,23.66666667,Good,Telenor
67.13115414,24.82290136,22.66666667,Good,Telenor
67.13498619,24.82225528,31,Great,Telenor
67.13531441,24.82112188,29,Great,Jazz
67.14985563,24.93817237,31,Great,Telenor
67.12047562,25.02753308,31,Great,Jazz
67.09143932,24.98688595,31,Great,Jazz
67.13133812,24.91501203,30.23529412,Great,Jazz
67.11502904,24.90340994,20,Moderate,Jazz
67.01828715,24.86682971,31,Great,Telenor
67.01651178,24.86273903,31,Great,Telenor
67.01955131,24.87997855,24.46666667,Good,Telenor
67.01390113,24.86767101,24.25,Good,Telenor
67.03844106,24.8831547,17.71428571,Moderate,Telenor
67.01547515,24.86631227,21.5,Good,Telenor
67.01279745,24.85885906,18.5,Moderate,Telenor
67.01282006,24.85884975,17.5,Moderate,Jazz
67.03434776,24.88852094,31,Great,Jazz
67.03427156,24.8739508,31,Great,Jazz
67.02406342,24.86873001,31,Great,Jazz
67.02876988,24.87851857,30,Great,Jazz
67.01575236,24.8702021,31,Great,Jazz
67.01577127,24.870223,31,Great,Jazz
67.02653253,24.86693513,27.28571429,Great,Jazz
67.02980131,24.88475884,26.5,Good,Telenor
67.01674206,24.86590516,27,Great,Telenor
67.07209312,24.8330025,27.06666667,Great,Jazz
67.06955971,24.83782019,27.66666667,Great,Telenor
67.06708252,24.84423789,17.13043478,Moderate,Telenor
67.06822143,24.83634126,23.25,Good,Telenor
67.05763865,24.84438296,9.545454545,Bad,Telenor
67.06071593,24.84476664,21.86666667,Good,Telenor
67.05918669,24.84387542,26.73333333,Good,Jazz
67.05835812,24.84331027,28,Great,Jazz
67.07085743,24.83728632,23.75,Good,Telenor
67.06582484,24.83117012,28.35714286,Great,Telenor
67.06585275,24.83117863,29.92857143,Great,Telenor
67.01580582,24.86365343,30.125,Great,Jazz
67.02810222,24.87935873,23.54545455,Good,Telenor
67.02933007,24.87886005,29.42857143,Great,Telenor
67.02197817,24.87195113,31,Great,Telenor
67.0437986,24.93470795,27.66666667,Great,Telenor
67.04401113,24.93472343,23.14285714,Good,Telenor
67.04417421,24.93460156,29,Great,Telenor
67.04426203,24.93695125,27.35294118,Great,Telenor
67.050759,24.94943112,23.44444444,Good,Telenor
67.05054908,24.94849411,27.375,Great,Telenor
67.04322738,24.93531653,27,Great,Telenor
67.04428511,24.93693413,28.33333333,Great,Telenor
67.06028023,24.94078173,27.5,Great,Telenor
67.04482819,24.93799406,25,Good,Telenor
67.04916629,24.94846519,24.16666667,Good,Jazz
67.04368739,24.9360802,30,Great,Jazz
67.04483618,24.93699765,28.81818182,Great,Telenor
67.06369839,24.94370042,28.5,Great,Telenor
67.06377364,24.94386622,20,Moderate,Telenor
67.06459003,24.94487945,27.5,Great,Telenor
67.04475185,24.93889525,31,Great,Jazz
67.04480958,24.93891628,20.25,Moderate,Telenor
67.05598607,24.95107407,27.80952381,Great,Telenor
67.05600959,24.95105737,23.7,Good,Telenor
67.05259904,24.95015312,28.45454545,Great,Telenor
67.15078453,24.91521091,21.33333333,Good,Telenor
67.1313949,24.95313139,27.42857143,Great,Telenor
67.13622511,24.90954941,31,Great,Telenor
67.13289991,24.95432792,17.71428571,Moderate,Telenor
67.13032235,24.9520961,28.88888889,Great,Jazz
67.13914434,24.90689913,31,Great,Jazz
67.14132082,24.91161631,30,Great,Jazz
67.1549477,24.92164063,31,Great,Jazz
67.14252817,24.91148377,31,Great,Jazz
67.15032437,24.92260022,15.14285714,Moderate,Jazz
67.03504612,24.90602981,31,Great,Jazz
67.03674885,24.90266367,21.85714286,Good,Telenor
67.03454689,24.90305157,20,Moderate,Telenor
67.03534329,24.90349349,17.25,Moderate,Jazz
67.03727683,24.90534217,26.55555556,Good,Jazz
67.03586967,24.90781842,25.83333333,Good,Jazz
67.03791601,24.90985971,30.91666667,Great,Jazz
67.03532011,24.90351082,22.5625,Good,Jazz
67.11655399,24.85041718,31,Great,Telenor
67.08039619,24.96310172,30.27272727,Great,Jazz
67.07734887,24.95989828,7.25,No Coverage,Telenor
67.0452392,24.96649924,23,Good,Telenor
67.07733468,24.96151523,22,Good,Telenor
67.07835744,24.96149067,31,Great,Telenor
67.07834539,24.9614658,20.27272727,Moderate,Telenor
67.07648171,24.95798187,19.94444444,Moderate,Telenor
67.08866376,24.91283839,22.86363636,Good,Telenor
67.06164942,24.97905954,29.25,Great,Telenor
67.07882042,24.96305285,31,Great,Jazz
67.0795756,24.9644524,25.375,Good,Jazz
67.05107687,24.97877206,26.5,Good,Jazz
67.0781112,24.96521997,31,Great,Telenor
67.07965715,24.9662021,30.93939394,Great,Telenor
67.0787333,24.96233651,22.72727273,Good,Telenor
67.08048229,24.96310361,31,Great,Jazz
67.08007028,24.96308755,23.90909091,Good,Jazz
67.07932913,24.96306355,30.7,Great,Jazz
67.07909467,24.96316273,30.93023256,Great,Jazz
67.07920628,24.96341238,30.53846154,Great,Jazz
67.07746588,24.95927169,12.33333333,Bad,Jazz
67.08337407,24.95381792,28.5,Great,Jazz
67.08332367,24.95397346,15.75,Moderate,Jazz
67.07780975,24.96028401,30.07692308,Great,Jazz
67.08314417,24.96112448,31,Great,Telenor
66.9843355,24.96102983,31,Great,Jazz
67.00567805,24.94416338,27.28571429,Great,Jazz
67.0057025,24.94414988,24,Good,Jazz
66.97493655,24.95603204,19.47058824,Moderate,Jazz
66.97418467,24.95579223,25.46153846,Good,Jazz
66.99187936,24.94114352,28.32,Great,Jazz
66.9928678,24.94057076,29.85714286,Great,Jazz
66.98284196,24.94550627,20.66666667,Moderate,Jazz
66.98226458,24.94716146,27.13333333,Great,Jazz
66.99071221,24.94166258,21.8125,Good,Telenor
67.00266016,24.94650011,15,Moderate,Telenor
66.889809,25.02654317,31,Great,Jazz
66.87328735,25.03952124,11.5,Bad,Jazz
67.01632744,24.93864115,23.25,Good,Telenor
66.99269112,24.85451802,15.71428571,Moderate,Telenor
67.00155416,24.86076665,31,Great,Jazz
67.00119774,24.86055356,14.33333333,Bad,Jazz
66.99137263,24.85792475,24.58333333,Good,Jazz
66.99016597,24.85733246,20,Moderate,Jazz
66.97982229,24.86558594,31,Great,Jazz
66.97978208,24.86817185,31,Great,Jazz
66.98120398,24.86729031,26.06666667,Good,Telenor
66.97696693,24.86716165,30.90909091,Great,Telenor
66.97882317,24.86337052,31,Great,Telenor
66.97860616,24.86622878,24.4,Good,Telenor
66.95258188,24.93926917,26,Good,Jazz
67.07800113,24.946939,26.625,Good,Jazz
66.95192844,24.93895221,27.66666667,Great,Jazz
66.93603131,24.94222844,29.66666667,Great,Jazz
66.93671792,24.94254872,31,Great,Jazz
66.9376007,24.94097329,26.35294118,Good,Jazz
67.0171519,24.87202904,31,Great,Jazz
67.01717197,24.87200894,31,Great,Jazz
67.01793543,24.87267235,31,Great,Jazz
67.014156,24.87162984,21,Good,Jazz
67.01516395,24.87210491,11,Bad,Jazz
67.08747303,24.90700584,12.5,Bad,Jazz
67.09022735,24.90606447,30.5,Great,Telenor
67.08749718,24.90702134,18.76923077,Moderate,Jazz
67.06518176,24.93695648,31,Great,Jazz
67.07910887,24.9378678,21.8,Good,Telenor
67.07132939,24.95942908,23.8,Good,Jazz
67.06198034,24.94433747,11,Bad,Jazz
67.06234073,24.94330366,31,Great,Jazz
67.06240806,24.94406281,26,Good,Jazz
67.063055,24.94412302,31,Great,Jazz
67.06240917,24.94337214,29.8490566,Great,Telenor
67.06239672,24.94399435,30.375,Great,Telenor
67.06600526,24.94827458,31,Great,Telenor
67.06625934,24.94929402,30.06666667,Great,Telenor
67.0645962,24.94611791,30.875,Great,Telenor
67.05684311,24.94618429,13.6,Bad,Jazz
67.06034158,24.94607532,20.14285714,Moderate,Jazz
67.05936777,24.9404213,28.43478261,Great,Jazz
67.05939157,24.94043739,25.77777778,Good,Jazz
67.06153869,24.94298894,29.42857143,Great,Jazz
67.06596475,24.96073769,29.2173913,Great,Jazz
67.05873344,24.94174997,30.9,Great,Jazz
67.05945467,24.94185842,29.85714286,Great,Jazz
67.05901851,24.9420774,28.92307692,Great,Jazz
67.05716161,24.94485996,27.7,Great,Jazz
67.04552251,24.94600491,10.22222222,Bad,Jazz
67.04322333,24.94995833,31,Great,Jazz
67.04145141,24.95084898,9.6,Bad,Jazz
67.05207723,24.94256201,31,Great,Jazz
67.05285607,24.94101377,31,Great,Jazz
67.05417873,24.9400214,24.43333333,Good,Jazz
67.05567378,24.93956333,21.15384615,Good,Jazz
67.04734215,24.93721949,31,Great,Jazz
67.05224774,24.93698475,30.42857143,Great,Jazz
67.0668084,24.96145183,27.45454545,Great,Jazz
67.06807299,24.96033991,24.90909091,Good,Jazz
67.05442364,24.93615267,31,Great,Jazz
67.06037403,24.94388547,29.125,Great,Jazz
67.06133364,24.94534354,9.347826087,Bad,Jazz
67.05943479,24.94661495,23.85714286,Good,Jazz
67.07373553,24.91830039,30.84782609,Great,Jazz
67.07536766,24.91777346,29.4,Great,Jazz
67.06665353,24.92430651,27.75,Great,Jazz
67.05396936,24.96252837,31,Great,Telenor
67.05747783,24.96373104,31,Great,Jazz
67.05747405,24.96375763,30.4,Great,Jazz
67.05364097,24.96364337,28.1,Great,Jazz
67.05770565,24.96404098,27.27272727,Great,Jazz
67.06486787,24.96448041,27.76923077,Great,Jazz
67.06040839,24.96415396,24.44444444,Good,Jazz
67.05970171,24.96480162,28.75,Great,Jazz
67.05767589,24.96403968,29.66666667,Great,Jazz
67.05821813,24.96412504,29.25,Great,Jazz
67.05694088,24.96436453,29,Great,Jazz
67.0567168,24.96396679,31,Great,Jazz
67.05579286,24.96459612,28.22222222,Great,Jazz
67.05171974,24.96251498,25.16666667,Good,Jazz
67.05021801,24.96349947,27,Great,Jazz
67.04987972,24.96394064,18.07692308,Moderate,Jazz
67.06435982,24.96429248,27.96774194,Great,Jazz
67.04997971,24.96352605,29.71428571,Great,Jazz
67.0614112,24.96485395,10.25,Bad,Telenor
67.05187438,24.96241326,21.9375,Good,Jazz
67.05520671,24.96257951,18.33333333,Moderate,Jazz
67.05756582,24.95842267,21.11111111,Good,Jazz
67.05369247,24.96125337,24.63157895,Good,Jazz
67.05443272,24.96070018,18,Moderate,Jazz
67.05609389,24.95948379,21.78947368,Good,Jazz
67.05771773,24.96060842,27.66666667,Great,Jazz
67.05772034,24.96192519,25.625,Good,Telenor
67.05720816,24.9613986,28.91666667,Great,Jazz
67.05902739,24.96225017,7.25,No Coverage,Jazz
67.0560167,24.96258025,27.70588235,Great,Jazz
67.05907447,24.96252928,26.42857143,Good,Jazz
67.05245158,24.96158025,31,Great,Telenor
67.0563674,24.96045854,28.57142857,Great,Telenor
67.05750023,24.96172265,30,Great,Telenor
67.05877092,24.96321759,30.38888889,Great,Telenor
67.05159149,24.96077399,30.6,Great,Telenor
67.06312293,24.9591737,24,Good,Jazz
67.06333062,24.95938955,14.8,Bad,Telenor
67.06587745,24.96235969,27.54545455,Great,Jazz
67.06485435,24.96118467,22.64285714,Good,Jazz
67.06283471,24.96188662,24.4,Good,Jazz
67.06288631,24.9620222,23.71428571,Good,Jazz
67.06679387,24.96336497,22.78571429,Good,Jazz
67.06619061,24.96266671,25.21052632,Good,Jazz
67.05596893,24.97804341,29.92307692,Great,Jazz
67.18189811,24.84940726,23.46153846,Good,Jazz
67.09062743,24.96994374,30.83333333,Great,Telenor
67.08870999,24.9699294,22.45833333,Good,Telenor
67.11193164,24.90533993,31,Great,Jazz
67.04609216,24.95379255,28.5,Great,Telenor
67.07762995,24.91679491,20.25,Moderate,Telenor
67.03794278,24.94591143,31,Great,Telenor
67.10374327,24.99245117,25.8,Good,Jazz
67.05837493,24.95322588,31,Great,Jazz
67.06036772,24.9517867,31,Great,Jazz
67.059708,24.95395333,22.55555556,Good,Jazz
67.05965653,24.95447371,24.25,Good,Jazz
67.0593336,24.95470727,27.84615385,Great,Jazz
67.05928719,24.95474042,25.33333333,Good,Jazz
67.05503878,24.95572418,31,Great,Jazz
67.057146,24.95416828,31,Great,Jazz
67.05712588,24.95418847,31,Great,Jazz
67.05703562,24.95631532,28.53333333,Great,Telenor
67.05874702,24.95980726,30,Great,Telenor
67.06106621,24.96068636,26,Good,Telenor
67.05996898,24.95930814,22,Good,Telenor
67.06156677,24.96140277,17.6875,Moderate,Telenor
67.05921452,24.9585971,28.2,Great,Telenor
67.06154849,24.9613814,16.75862069,Moderate,Telenor
67.05829589,24.95930381,23.36363636,Good,Telenor
67.06126697,24.95110122,30.36363636,Great,Jazz
67.06165452,24.95079327,23.66666667,Good,Jazz
67.06134541,24.95053249,29.76923077,Great,Jazz
67.06247713,24.95018318,26.92857143,Good,Telenor
67.06301742,24.94980776,26.27272727,Good,Telenor
67.06299446,24.94982514,31,Great,Jazz
67.06320936,24.94930627,22.11764706,Good,Telenor
67.06178359,24.95019392,23.97058824,Good,Telenor
67.06145507,24.9512408,29.88888889,Great,Telenor
67.06228883,24.94991184,24.36363636,Good,Telenor
67.0626345,24.95125206,26.125,Good,Telenor
67.06210309,24.948057,25.27586207,Good,Jazz
67.05243708,24.94314261,30.83333333,Great,Jazz
67.05155202,24.94456314,31,Great,Jazz
67.05132704,24.94243628,27.5,Great,Jazz
67.04895168,24.94369087,28.11111111,Great,Jazz
67.04558276,24.94424356,30.97058824,Great,Jazz
67.04258973,24.94643627,31,Great,Jazz
67.04399928,24.94540458,31,Great,Jazz
67.0470905,24.94476999,29.35714286,Great,Jazz
67.04447753,24.94587196,10.46153846,Bad,Jazz
67.04114211,24.94918106,26,Good,Jazz
67.04089405,24.9477215,31,Great,Jazz
67.04181397,24.94577968,17.84615385,Moderate,Telenor
67.04399388,24.94430954,19,Moderate,Telenor
67.0468668,24.94345941,28.78571429,Great,Telenor
67.04868775,24.94194767,22.5,Good,Telenor
67.07393779,24.89801284,21.58333333,Good,Telenor
67.04624936,24.93315709,30.90909091,Great,Telenor
67.050291,24.94074707,23.54545455,Good,Telenor
67.05372308,24.9379331,26.35294118,Good,Telenor
67.04821008,24.94170212,27.12903226,Great,Telenor
67.04865955,24.94197101,24.8,Good,Telenor
67.05135778,24.93996495,28.33333333,Great,Telenor
67.05225938,24.93930375,23.25,Good,Telenor
67.05310325,24.93960129,23.11111111,Good,Telenor
67.05357043,24.93831419,26.33333333,Good,Telenor
67.05290788,24.93938048,24.5,Good,Telenor
67.05272628,24.93895272,28.47368421,Great,Jazz
67.05835073,24.93979393,27,Great,Jazz
67.051053,24.94018554,25.8,Good,Jazz
67.05312866,24.93864965,31,Great,Jazz
67.04817467,24.94166085,27.41666667,Great,Jazz
67.0481934,24.94168224,24.28571429,Good,Jazz
67.04814878,24.95966727,20.45454545,Moderate,Jazz
67.05052098,24.95977582,30.375,Great,Jazz
67.04725253,24.96328142,27.83333333,Great,Jazz
67.04819439,24.96211269,29.125,Great,Jazz
67.04719819,24.9620193,31,Great,Jazz
67.0465225,24.95925078,18.83333333,Moderate,Telenor
67.04634308,24.96081207,26,Good,Telenor
67.04620624,24.96254931,26,Good,Telenor
67.04424907,24.96465331,10.5,Bad,Telenor
67.04634244,24.96171115,26.71428571,Good,Telenor
67.09731449,24.92943939,31,Great,Jazz
67.0997344,24.90683505,18.33333333,Moderate,Telenor
67.17351125,24.89180439,21,Good,Telenor
67.17352932,24.891783,22,Good,Jazz
67.19955669,24.88730137,24.11764706,Good,Jazz
67.19952715,24.88730128,21.25,Good,Jazz
67.19627848,24.89188754,31,Great,Telenor
67.19314381,24.89213597,29.5,Great,Telenor
67.19401713,24.89149822,31,Great,Telenor
67.19246756,24.91064706,21.64285714,Good,Telenor
67.19427718,24.91041655,31,Great,Telenor
67.19955038,24.91024594,14.66666667,Bad,Telenor
67.19826056,24.91174727,20.8,Moderate,Jazz
67.19869061,24.91050188,21.75,Good,Jazz
67.19820471,24.90947188,25.25,Good,Jazz
67.19568748,24.90844527,19.30769231,Moderate,Jazz
67.19565936,24.90845388,23.92307692,Good,Jazz
67.19473984,24.91031542,27.15384615,Great,Jazz
67.04541433,24.87457919,31,Great,Telenor
67.03980426,24.87661988,31,Great,Telenor
67.26435843,24.81059485,31,Great,Jazz
67.25874794,24.84136001,17,Moderate,Jazz
67.26434277,24.81055381,31,Great,Jazz
67.26846201,24.82836561,31,Great,Jazz
67.2619794,24.83610054,31,Great,Jazz
67.26197892,24.83612722,29.5,Great,Jazz
67.26198964,24.83442782,27.33333333,Great,Jazz
67.26188573,24.82485842,22.76923077,Good,Jazz
67.25652474,24.83448472,31,Great,Jazz
67.2181563,24.85773111,17.5,Moderate,Jazz
67.21727191,24.85512925,20.75,Moderate,Jazz
67.21937907,24.85754908,21.6,Good,Jazz
67.21923127,24.85841123,27.3,Great,Jazz
67.05155941,24.92054524,31,Great,Telenor
67.11258432,24.90125071,31,Great,Telenor
67.06605591,24.86299813,17.41176471,Moderate,Telenor
67.06902066,24.84604212,28.13793103,Great,Telenor
67.0415419,24.87522426,16.375,Moderate,Telenor
67.04638287,24.87755189,24.9,Good,Telenor
67.05131993,24.88578132,19.66666667,Moderate,Telenor
